gender,age,percentile,vo2max,interpretation
M,22,33,35.6,Fair
M,22,34,36.5,Fair
M,22,35,37.3,Fair
M,22,36,38.1,Fair
M,22,37,38.9,Fair
M,22,38,39.8,Fair
M,22,39,40.6,Fair
M,22,40,41.4,Normal
M,22,41,41.5,Normal
M,22,42,41.6,Normal
M,22,43,41.7,Normal
M,22,44,41.7,Normal
M,22,45,41.8,Normal
M,22,46,41.9,Normal
M,22,47,42,Normal
M,22,48,42,Normal
M,22,49,42.1,Normal
M,22,50,42.2,Normal
M,22,51,42.3,Normal
M,22,52,42.4,Normal
M,22,53,42.6,Normal
M,22,54,42.7,Normal
M,22,55,42.8,Normal
M,22,56,42.9,Normal
M,22,57,43.1,Normal
M,22,58,43.2,Normal
M,22,59,43.4,Normal
M,22,60,43.5,Good
M,22,61,43.7,Good
M,22,62,43.8,Good
M,22,63,44,Good
M,22,64,44.1,Good
M,22,65,44.3,Good
M,22,66,44.5,Good
M,22,67,44.6,Good
M,22,68,44.8,Good
M,22,69,45,Good
M,22,70,45.1,Good
M,22,71,45.3,Good
M,22,72,45.5,Good
M,22,73,45.6,Good
M,22,74,45.8,Good
M,22,75,46,Good
M,22,76,46.2,Good
M,22,77,46.4,Good
M,22,78,46.6,Good
M,22,79,46.8,Good
M,22,80,47.1,Excellent
M,22,81,47.3,Excellent
M,22,82,47.5,Excellent
M,22,83,47.8,Excellent
M,22,84,48,Excellent
M,22,85,48.3,Excellent
M,22,86,48.7,Excellent
M,22,87,49.1,Excellent
M,22,88,49.6,Excellent
M,22,89,50.2,Excellent
M,22,90,50.8,Excellent
M,22,91,51.4,Excellent
M,22,92,52.2,Excellent
M,22,93,52.9,Excellent
M,22,94,53.8,Excellent
M,22,95,54.7,Excellent
M,22,96,61.6,Excellent
M,22,97,68.4,Excellent
M,22,98,75.3,Excellent
M,22,99,82.1,Excellent
M,23,15,20.7,Poor
M,23,16,21.5,Poor
M,23,17,22.3,Poor
M,23,18,23.1,Poor
M,23,19,24,Poor
M,23,20,24.8,Fair
M,23,21,25.6,Fair
M,23,22,26.5,Fair
M,23,23,27.3,Fair
M,23,24,28.1,Fair
M,23,25,28.9,Fair
M,23,26,29.8,Fair
M,23,27,30.6,Fair
M,23,28,31.4,Fair
M,23,29,32.2,Fair
M,23,30,33.1,Fair
M,23,31,33.9,Fair
M,23,32,34.7,Fair
M,23,33,35.5,Fair
M,23,34,36.4,Fair
M,23,35,37.2,Fair
M,23,36,38,Fair
M,23,37,38.9,Fair
M,23,38,39.7,Fair
M,23,39,40.5,Fair
M,23,40,41.3,Normal
M,23,41,41.4,Normal
M,23,42,41.5,Normal
M,23,43,41.6,Normal
M,23,44,41.6,Normal
M,23,45,41.7,Normal
M,23,46,41.8,Normal
M,23,47,41.9,Normal
M,23,48,41.9,Normal
M,23,49,42,Normal
M,23,50,42.1,Normal
M,23,51,42.2,Normal
M,23,52,42.3,Normal
M,23,53,42.5,Normal
M,23,54,42.6,Normal
M,23,55,42.7,Normal
M,23,56,42.8,Normal
M,23,57,43,Normal
M,23,58,43.1,Normal
M,23,59,43.3,Normal
M,23,60,43.4,Good
M,23,61,43.6,Good
M,23,62,43.7,Good
M,23,63,43.9,Good
M,23,64,44,Good
M,23,65,44.2,Good
M,23,66,44.3,Good
M,23,67,44.5,Good
M,23,68,44.7,Good
M,23,69,44.8,Good
M,23,70,45,Good
M,23,71,45.1,Good
M,23,72,45.3,Good
M,23,73,45.5,Good
M,23,74,45.7,Good
M,23,75,45.8,Good
M,23,76,46,Good
M,23,77,46.2,Good
M,23,78,46.4,Good
M,23,79,46.6,Good
M,23,80,46.8,Excellent
M,23,81,47.1,Excellent
M,23,82,47.3,Excellent
M,23,83,47.5,Excellent
M,23,84,47.8,Excellent
M,23,85,48.1,Excellent
M,23,86,48.4,Excellent
M,23,87,48.8,Excellent
M,23,88,49.3,Excellent
M,23,89,49.9,Excellent
M,23,90,50.5,Excellent
M,23,91,51.2,Excellent
M,23,92,51.9,Excellent
M,23,93,52.7,Excellent
M,23,94,53.6,Excellent
M,23,95,54.6,Excellent
M,23,96,61.4,Excellent
M,23,97,68.2,Excellent
M,23,98,75,Excellent
M,23,99,81.8,Excellent
M,24,15,20.6,Poor
M,24,16,21.4,Poor
M,24,17,22.3,Poor
M,24,18,23.1,Poor
M,24,19,23.9,Poor
M,24,20,24.7,Fair
M,24,21,25.6,Fair
M,24,22,26.4,Fair
M,24,23,27.2,Fair
M,24,24,28,Fair
M,24,25,28.9,Fair
M,24,26,29.7,Fair
M,24,27,30.5,Fair
M,24,28,31.3,Fair
M,24,29,32.2,Fair
M,24,30,33,Fair
M,24,31,33.8,Fair
M,24,32,34.6,Fair
M,24,33,35.5,Fair
M,24,34,36.3,Fair
M,24,35,37.1,Fair
M,24,36,37.9,Fair
M,24,37,38.8,Fair
M,24,38,39.6,Fair
M,24,39,40.4,Fair
M,24,40,41.2,Normal
M,24,41,41.3,Normal
M,24,42,41.4,Normal
M,24,43,41.5,Normal
M,24,44,41.5,Normal
M,24,45,41.6,Normal
M,24,46,41.7,Normal
M,24,47,41.8,Normal
M,24,48,41.9,Normal
M,24,49,41.9,Normal
M,24,50,42,Normal
M,24,51,42.1,Normal
M,24,52,42.3,Normal
M,24,53,42.4,Normal
M,24,54,42.5,Normal
M,24,55,42.6,Normal
M,24,56,42.7,Normal
M,24,57,42.9,Normal
M,24,58,43,Normal
M,24,59,43.1,Normal
M,24,60,43.3,Good
M,24,61,43.4,Good
M,24,62,43.6,Good
M,24,63,43.7,Good
M,24,64,43.9,Good
M,24,65,44,Good
M,24,66,44.2,Good
M,24,67,44.4,Good
M,24,68,44.5,Good
M,24,69,44.7,Good
M,24,70,44.8,Good
M,24,71,45,Good
M,24,72,45.2,Good
M,24,73,45.3,Good
M,24,74,45.5,Good
M,24,75,45.7,Good
M,24,76,45.8,Good
M,24,77,46,Good
M,24,78,46.2,Good
M,24,79,46.4,Good
M,24,80,46.6,Excellent
M,24,81,46.8,Excellent
M,24,82,47.1,Excellent
M,24,83,47.3,Excellent
M,24,84,47.5,Excellent
M,24,85,47.8,Excellent
M,24,86,48.1,Excellent
M,24,87,48.5,Excellent
M,24,88,49,Excellent
M,24,89,49.6,Excellent
M,24,90,50.2,Excellent
M,24,91,50.9,Excellent
M,24,92,51.7,Excellent
M,24,93,52.5,Excellent
M,24,94,53.4,Excellent
M,24,95,54.4,Excellent
M,24,96,61.2,Excellent
M,24,97,68,Excellent
M,24,98,74.8,Excellent
M,24,99,81.6,Excellent
M,25,15,20.6,Poor
M,25,16,21.4,Poor
M,25,17,22.2,Poor
M,25,18,23,Poor
M,25,19,23.8,Poor
M,25,20,24.7,Fair
M,25,21,25.5,Fair
M,25,22,26.3,Fair
M,25,23,27.1,Fair
M,25,24,28,Fair
M,25,25,28.8,Fair
M,25,26,29.6,Fair
M,25,27,30.4,Fair
M,25,28,31.2,Fair
M,25,29,32.1,Fair
M,25,30,32.9,Fair
M,25,31,33.7,Fair
M,25,32,34.5,Fair
M,25,33,35.4,Fair
M,25,34,36.2,Fair
M,25,35,37,Fair
M,25,36,37.8,Fair
M,25,37,38.6,Fair
M,25,38,39.5,Fair
M,25,39,40.3,Fair
M,25,40,41.1,Normal
M,25,41,41.2,Normal
M,25,42,41.3,Normal
M,25,43,41.4,Normal
M,25,44,41.4,Normal
M,25,45,41.5,Normal
M,25,46,41.6,Normal
M,25,47,41.7,Normal
M,25,48,41.7,Normal
M,25,49,41.8,Normal
M,25,50,41.9,Normal
M,25,51,42,Normal
M,25,52,42.1,Normal
M,25,53,42.3,Normal
M,25,54,42.4,Normal
M,25,55,42.5,Normal
M,25,56,42.6,Normal
M,25,57,42.8,Normal
M,25,58,42.9,Normal
M,25,59,43,Normal
M,25,60,43.2,Good
M,25,61,43.3,Good
M,25,62,43.5,Good
M,25,63,43.6,Good
M,25,64,43.8,Good
M,25,65,43.9,Good
M,25,66,44.1,Good
M,25,67,44.2,Good
M,25,68,44.4,Good
M,25,69,44.5,Good
M,25,70,44.7,Good
M,25,71,44.9,Good
M,25,72,45,Good
M,25,73,45.2,Good
M,25,74,45.3,Good
M,25,75,45.5,Good
M,25,76,45.7,Good
M,25,77,45.8,Good
M,25,78,46,Good
M,25,79,46.2,Good
M,25,80,46.4,Excellent
M,25,81,46.6,Excellent
M,25,82,46.8,Excellent
M,25,83,47,Excellent
M,25,84,47.3,Excellent
M,25,85,47.5,Excellent
M,25,86,47.9,Excellent
M,25,87,48.3,Excellent
M,25,88,48.8,Excellent
M,25,89,49.3,Excellent
M,25,90,50,Excellent
M,25,91,50.6,Excellent
M,25,92,51.4,Excellent
M,25,93,52.3,Excellent
M,25,94,53.2,Excellent
M,25,95,54.2,Excellent
M,25,96,61,Excellent
M,25,97,67.8,Excellent
M,25,98,74.6,Excellent
M,25,99,81.3,Excellent
M,26,15,20.5,Poor
M,26,16,21.3,Poor
M,26,17,22.1,Poor
M,26,18,23,Poor
M,26,19,23.8,Poor
M,26,20,24.6,Fair
M,26,21,25.4,Fair
M,26,22,26.2,Fair
M,26,23,27.1,Fair
M,26,24,27.9,Fair
M,26,25,28.7,Fair
M,26,26,29.5,Fair
M,26,27,30.3,Fair
M,26,28,31.2,Fair
M,26,29,32,Fair
M,26,30,32.8,Fair
M,26,31,33.6,Fair
M,26,32,34.4,Fair
M,26,33,35.3,Fair
M,26,34,36.1,Fair
M,26,35,36.9,Fair
M,26,36,37.7,Fair
M,26,37,38.5,Fair
M,26,38,39.4,Fair
M,26,39,40.2,Fair
M,26,40,41,Normal
M,26,41,41.1,Normal
M,26,42,41.2,Normal
M,26,43,41.2,Normal
M,26,44,41.3,Normal
M,26,45,41.4,Normal
M,26,46,41.5,Normal
M,26,47,41.6,Normal
M,26,48,41.6,Normal
M,26,49,41.7,Normal
M,26,50,41.8,Normal
M,26,51,41.9,Normal
M,26,52,42,Normal
M,26,53,42.2,Normal
M,26,54,42.3,Normal
M,26,55,42.4,Normal
M,26,56,42.5,Normal
M,26,57,42.6,Normal
M,26,58,42.8,Normal
M,26,59,42.9,Normal
M,26,60,43.1,Good
M,26,61,43.2,Good
M,26,62,43.3,Good
M,26,63,43.5,Good
M,26,64,43.6,Good
M,26,65,43.8,Good
M,26,66,43.9,Good
M,26,67,44.1,Good
M,26,68,44.3,Good
M,26,69,44.4,Good
M,26,70,44.6,Good
M,26,71,44.7,Good
M,26,72,44.9,Good
M,26,73,45,Good
M,26,74,45.2,Good
M,26,75,45.3,Good
M,26,76,45.5,Good
M,26,77,45.7,Good
M,26,78,45.8,Good
M,26,79,46,Good
M,26,80,46.2,Excellent
M,26,81,46.4,Excellent
M,26,82,46.6,Excellent
M,26,83,46.8,Excellent
M,26,84,47,Excellent
M,26,85,47.3,Excellent
M,26,86,47.6,Excellent
M,26,87,48,Excellent
M,26,88,48.5,Excellent
M,26,89,49.1,Excellent
M,26,90,49.7,Excellent
M,26,91,50.4,Excellent
M,26,92,51.2,Excellent
M,26,93,52.1,Excellent
M,26,94,53,Excellent
M,26,95,54.1,Excellent
M,26,96,60.8,Excellent
M,26,97,67.6,Excellent
M,26,98,74.3,Excellent
M,26,99,81.1,Excellent
M,27,15,20.4,Poor
M,27,16,21.3,Poor
M,27,17,22.1,Poor
M,27,18,22.9,Poor
M,27,19,23.7,Poor
M,27,20,24.5,Fair
M,27,21,25.3,Fair
M,27,22,26.2,Fair
M,27,23,27,Fair
M,27,24,27.8,Fair
M,27,25,28.6,Fair
M,27,26,29.4,Fair
M,27,27,30.2,Fair
M,27,28,31.1,Fair
M,27,29,31.9,Fair
M,27,30,32.7,Fair
M,27,31,33.5,Fair
M,27,32,34.3,Fair
M,27,33,35.1,Fair
M,27,34,36,Fair
M,27,35,36.8,Fair
M,27,36,37.6,Fair
M,27,37,38.4,Fair
M,27,38,39.2,Fair
M,27,39,40.1,Fair
M,27,40,40.9,Normal
M,27,41,41,Normal
M,27,42,41,Normal
M,27,43,41.1,Normal
M,27,44,41.2,Normal
M,27,45,41.3,Normal
M,27,46,41.4,Normal
M,27,47,41.4,Normal
M,27,48,41.5,Normal
M,27,49,41.6,Normal
M,27,50,41.7,Normal
M,27,51,41.8,Normal
M,27,52,41.9,Normal
M,27,53,42,Normal
M,27,54,42.2,Normal
M,27,55,42.3,Normal
M,27,56,42.4,Normal
M,27,57,42.5,Normal
M,27,58,42.7,Normal
M,27,59,42.8,Normal
M,27,60,42.9,Good
M,27,61,43.1,Good
M,27,62,43.2,Good
M,27,63,43.4,Good
M,27,64,43.5,Good
M,27,65,43.7,Good
M,27,66,43.8,Good
M,27,67,44,Good
M,27,68,44.1,Good
M,27,69,44.3,Good
M,27,70,44.4,Good
M,27,71,44.6,Good
M,27,72,44.7,Good
M,27,73,44.9,Good
M,27,74,45,Good
M,27,75,45.2,Good
M,27,76,45.3,Good
M,27,77,45.5,Good
M,27,78,45.7,Good
M,27,79,45.9,Good
M,27,80,46,Excellent
M,27,81,46.2,Excellent
M,27,82,46.4,Excellent
M,27,83,46.6,Excellent
M,27,84,46.8,Excellent
M,27,85,47.1,Excellent
M,27,86,47.4,Excellent
M,27,87,47.8,Excellent
M,27,88,48.3,Excellent
M,27,89,48.8,Excellent
M,27,90,49.5,Excellent
M,27,91,50.2,Excellent
M,27,92,51,Excellent
M,27,93,51.9,Excellent
M,27,94,52.8,Excellent
M,27,95,53.9,Excellent
M,27,96,60.6,Excellent
M,27,97,67.4,Excellent
M,27,98,74.1,Excellent
M,27,99,80.8,Excellent
M,28,15,20.4,Poor
M,28,16,21.2,Poor
M,28,17,22,Poor
M,28,18,22.8,Poor
M,28,19,23.6,Poor
M,28,20,24.4,Fair
M,28,21,25.3,Fair
M,28,22,26.1,Fair
M,28,23,26.9,Fair
M,28,24,27.7,Fair
M,28,25,28.5,Fair
M,28,26,29.3,Fair
M,28,27,30.1,Fair
M,28,28,31,Fair
M,28,29,31.8,Fair
M,28,30,32.6,Fair
M,28,31,33.4,Fair
M,28,32,34.2,Fair
M,28,33,35,Fair
M,28,34,35.8,Fair
M,28,35,36.7,Fair
M,28,36,37.5,Fair
M,28,37,38.3,Fair
M,28,38,39.1,Fair
M,28,39,39.9,Fair
M,28,40,40.7,Normal
M,28,41,40.8,Normal
M,28,42,40.9,Normal
M,28,43,41,Normal
M,28,44,41.1,Normal
M,28,45,41.2,Normal
M,28,46,41.2,Normal
M,28,47,41.3,Normal
M,28,48,41.4,Normal
M,28,49,41.5,Normal
M,28,50,41.6,Normal
M,28,51,41.7,Normal
M,28,52,41.8,Normal
M,28,53,41.9,Normal
M,28,54,42,Normal
M,28,55,42.2,Normal
M,28,56,42.3,Normal
M,28,57,42.4,Normal
M,28,58,42.5,Normal
M,28,59,42.7,Normal
M,28,60,42.8,Good
M,28,61,42.9,Good
M,28,62,43.1,Good
M,28,63,43.2,Good
M,28,64,43.4,Good
M,28,65,43.5,Good
M,28,66,43.7,Good
M,28,67,43.8,Good
M,28,68,44,Good
M,28,69,44.1,Good
M,28,70,44.3,Good
M,28,71,44.4,Good
M,28,72,44.6,Good
M,28,73,44.7,Good
M,28,74,44.9,Good
M,28,75,45,Good
M,28,76,45.2,Good
M,28,77,45.3,Good
M,28,78,45.5,Good
M,28,79,45.7,Good
M,28,80,45.9,Excellent
M,28,81,46,Excellent
M,28,82,46.2,Excellent
M,28,83,46.4,Excellent
M,28,84,46.6,Excellent
M,28,85,46.8,Excellent
M,28,86,47.2,Excellent
M,28,87,47.5,Excellent
M,28,88,48,Excellent
M,28,89,48.6,Excellent
M,28,90,49.2,Excellent
M,28,91,50,Excellent
M,28,92,50.8,Excellent
M,28,93,51.7,Excellent
M,28,94,52.7,Excellent
M,28,95,53.7,Excellent
M,28,96,60.5,Excellent
M,28,97,67.2,Excellent
M,28,98,73.9,Excellent
M,28,99,80.6,Excellent
M,29,15,20.3,Poor
M,29,16,21.1,Poor
M,29,17,21.9,Poor
M,29,18,22.7,Poor
M,29,19,23.5,Poor
M,29,20,24.4,Fair
M,29,21,25.2,Fair
M,29,22,26,Fair
M,29,23,26.8,Fair
M,29,24,27.6,Fair
M,29,25,28.4,Fair
M,29,26,29.2,Fair
M,29,27,30,Fair
M,29,28,30.9,Fair
M,29,29,31.7,Fair
M,29,30,32.5,Fair
M,29,31,33.3,Fair
M,29,32,34.1,Fair
M,29,33,34.9,Fair
M,29,34,35.7,Fair
M,29,35,36.5,Fair
M,29,36,37.3,Fair
M,29,37,38.2,Fair
M,29,38,39,Fair
M,29,39,39.8,Fair
M,29,40,40.6,Normal
M,29,41,40.7,Normal
M,29,42,40.8,Normal
M,29,43,40.9,Normal
M,29,44,40.9,Normal
M,29,45,41,Normal
M,29,46,41.1,Normal
M,29,47,41.2,Normal
M,29,48,41.3,Normal
M,29,49,41.4,Normal
M,29,50,41.5,Normal
M,29,51,41.6,Normal
M,29,52,41.7,Normal
M,29,53,41.8,Normal
M,29,54,41.9,Normal
M,29,55,42,Normal
M,29,56,42.2,Normal
M,29,57,42.3,Normal
M,29,58,42.4,Normal
M,29,59,42.5,Normal
M,29,60,42.7,Good
M,29,61,42.8,Good
M,29,62,43,Good
M,29,63,43.1,Good
M,29,64,43.3,Good
M,29,65,43.4,Good
M,29,66,43.5,Good
M,29,67,43.7,Good
M,29,68,43.8,Good
M,29,69,44,Good
M,29,70,44.1,Good
M,29,71,44.3,Good
M,29,72,44.4,Good
M,29,73,44.6,Good
M,29,74,44.7,Good
M,29,75,44.9,Good
M,29,76,45,Good
M,29,77,45.2,Good
M,29,78,45.3,Good
M,29,79,45.5,Good
M,29,80,45.7,Excellent
M,29,81,45.9,Excellent
M,29,82,46,Excellent
M,29,83,46.2,Excellent
M,29,84,46.4,Excellent
M,29,85,46.6,Excellent
M,29,86,46.9,Excellent
M,29,87,47.3,Excellent
M,29,88,47.8,Excellent
M,29,89,48.4,Excellent
M,29,90,49,Excellent
M,29,91,49.8,Excellent
M,29,92,50.6,Excellent
M,29,93,51.5,Excellent
M,29,94,52.5,Excellent
M,29,95,53.6,Excellent
M,29,96,60.3,Excellent
M,29,97,67,Excellent
M,29,98,73.7,Excellent
M,29,99,80.4,Excellent
M,30,15,20.2,Poor
M,30,16,21,Poor
M,30,17,21.8,Poor
M,30,18,22.6,Poor
M,30,19,23.5,Poor
M,30,20,24.3,Fair
M,30,21,25.1,Fair
M,30,22,25.9,Fair
M,30,23,26.7,Fair
M,30,24,27.5,Fair
M,30,25,28.3,Fair
M,30,26,29.1,Fair
M,30,27,29.9,Fair
M,30,28,30.7,Fair
M,30,29,31.5,Fair
M,30,30,32.4,Fair
M,30,31,33.2,Fair
M,30,32,34,Fair
M,30,33,34.8,Fair
M,30,34,35.6,Fair
M,30,35,36.4,Fair
M,30,36,37.2,Fair
M,30,37,38,Fair
M,30,38,38.8,Fair
M,30,39,39.6,Fair
M,30,40,40.4,Normal
M,30,41,40.5,Normal
M,30,42,40.6,Normal
M,30,43,40.7,Normal
M,30,44,40.8,Normal
M,30,45,40.9,Normal
M,30,46,41,Normal
M,30,47,41,Normal
M,30,48,41.1,Normal
M,30,49,41.2,Normal
M,30,50,41.3,Normal
M,30,51,41.4,Normal
M,30,52,41.5,Normal
M,30,53,41.7,Normal
M,30,54,41.8,Normal
M,30,55,41.9,Normal
M,30,56,42,Normal
M,30,57,42.1,Normal
M,30,58,42.3,Normal
M,30,59,42.4,Normal
M,30,60,42.5,Good
M,30,61,42.7,Good
M,30,62,42.8,Good
M,30,63,43,Good
M,30,64,43.1,Good
M,30,65,43.3,Good
M,30,66,43.4,Good
M,30,67,43.6,Good
M,30,68,43.7,Good
M,30,69,43.9,Good
M,30,70,44,Good
M,30,71,44.1,Good
M,30,72,44.3,Good
M,30,73,44.4,Good
M,30,74,44.6,Good
M,30,75,44.7,Good
M,30,76,44.9,Good
M,30,77,45,Good
M,30,78,45.2,Good
M,30,79,45.3,Good
M,30,80,45.5,Excellent
M,30,81,45.7,Excellent
M,30,82,45.9,Excellent
M,30,83,46,Excellent
M,30,84,46.2,Excellent
M,30,85,46.4,Excellent
M,30,86,46.7,Excellent
M,30,87,47.1,Excellent
M,30,88,47.6,Excellent
M,30,89,48.2,Excellent
M,30,90,48.8,Excellent
M,30,91,49.5,Excellent
M,30,92,50.4,Excellent
M,30,93,51.3,Excellent
M,30,94,52.3,Excellent
M,30,95,53.4,Excellent
M,30,96,60.1,Excellent
M,30,97,66.8,Excellent
M,30,98,73.5,Excellent
M,30,99,80.2,Excellent
M,31,15,20.1,Poor
M,31,16,20.9,Poor
M,31,17,21.8,Poor
M,31,18,22.6,Poor
M,31,19,23.4,Poor
M,31,20,24.2,Fair
M,31,21,25,Fair
M,31,22,25.8,Fair
M,31,23,26.6,Fair
M,31,24,27.4,Fair
M,31,25,28.2,Fair
M,31,26,29,Fair
M,31,27,29.8,Fair
M,31,28,30.6,Fair
M,31,29,31.4,Fair
M,31,30,32.2,Fair
M,31,31,33,Fair
M,31,32,33.8,Fair
M,31,33,34.6,Fair
M,31,34,35.4,Fair
M,31,35,36.3,Fair
M,31,36,37.1,Fair
M,31,37,37.9,Fair
M,31,38,38.7,Fair
M,31,39,39.5,Fair
M,31,40,40.3,Normal
M,31,41,40.4,Normal
M,31,42,40.5,Normal
M,31,43,40.6,Normal
M,31,44,40.6,Normal
M,31,45,40.7,Normal
M,31,46,40.8,Normal
M,31,47,40.9,Normal
M,31,48,41,Normal
M,31,49,41.1,Normal
M,31,50,41.2,Normal
M,31,51,41.3,Normal
M,31,52,41.4,Normal
M,31,53,41.5,Normal
M,31,54,41.6,Normal
M,31,55,41.8,Normal
M,31,56,41.9,Normal
M,31,57,42,Normal
M,31,58,42.1,Normal
M,31,59,42.3,Normal
M,31,60,42.4,Good
M,31,61,42.5,Good
M,31,62,42.7,Good
M,31,63,42.8,Good
M,31,64,43,Good
M,31,65,43.1,Good
M,31,66,43.3,Good
M,31,67,43.4,Good
M,31,68,43.6,Good
M,31,69,43.7,Good
M,31,70,43.9,Good
M,31,71,44,Good
M,31,72,44.1,Good
M,31,73,44.3,Good
M,31,74,44.4,Good
M,31,75,44.6,Good
M,31,76,44.7,Good
M,31,77,44.9,Good
M,31,78,45,Good
M,31,79,45.2,Good
M,31,80,45.3,Excellent
M,31,81,45.5,Excellent
M,31,82,45.7,Excellent
M,31,83,45.8,Excellent
M,31,84,46,Excellent
M,31,85,46.2,Excellent
M,31,86,46.5,Excellent
M,31,87,46.9,Excellent
M,31,88,47.4,Excellent
M,31,89,48,Excellent
M,31,90,48.6,Excellent
M,31,91,49.4,Excellent
M,31,92,50.2,Excellent
M,31,93,51.1,Excellent
M,31,94,52.1,Excellent
M,31,95,53.3,Excellent
M,31,96,59.9,Excellent
M,31,97,66.6,Excellent
M,31,98,73.3,Excellent
M,31,99,79.9,Excellent
M,32,15,20.1,Poor
M,32,16,20.9,Poor
M,32,17,21.7,Poor
M,32,18,22.5,Poor
M,32,19,23.3,Poor
M,32,20,24.1,Fair
M,32,21,24.9,Fair
M,32,22,25.7,Fair
M,32,23,26.5,Fair
M,32,24,27.3,Fair
M,32,25,28.1,Fair
M,32,26,28.9,Fair
M,32,27,29.7,Fair
M,32,28,30.5,Fair
M,32,29,31.3,Fair
M,32,30,32.1,Fair
M,32,31,32.9,Fair
M,32,32,33.7,Fair
M,32,33,34.5,Fair
M,32,34,35.3,Fair
M,32,35,36.1,Fair
M,32,36,36.9,Fair
M,32,37,37.7,Fair
M,32,38,38.5,Fair
M,32,39,39.3,Fair
M,32,40,40.1,Normal
M,32,41,40.2,Normal
M,32,42,40.3,Normal
M,32,43,40.4,Normal
M,32,44,40.5,Normal
M,32,45,40.6,Normal
M,32,46,40.7,Normal
M,32,47,40.7,Normal
M,32,48,40.8,Normal
M,32,49,40.9,Normal
M,32,50,41,Normal
M,32,51,41.1,Normal
M,32,52,41.3,Normal
M,32,53,41.4,Normal
M,32,54,41.5,Normal
M,32,55,41.6,Normal
M,32,56,41.7,Normal
M,32,57,41.9,Normal
M,32,58,42,Normal
M,32,59,42.1,Normal
M,32,60,42.3,Good
M,32,61,42.4,Good
M,32,62,42.5,Good
M,32,63,42.7,Good
M,32,64,42.8,Good
M,32,65,43,Good
M,32,66,43.1,Good
M,32,67,43.3,Good
M,32,68,43.4,Good
M,32,69,43.6,Good
M,32,70,43.7,Good
M,32,71,43.9,Good
M,32,72,44,Good
M,32,73,44.1,Good
M,32,74,44.3,Good
M,32,75,44.4,Good
M,32,76,44.6,Good
M,32,77,44.7,Good
M,32,78,44.9,Good
M,32,79,45,Good
M,32,80,45.2,Excellent
M,32,81,45.3,Excellent
M,32,82,45.5,Excellent
M,32,83,45.7,Excellent
M,32,84,45.8,Excellent
M,32,85,46,Excellent
M,32,86,46.3,Excellent
M,32,87,46.7,Excellent
M,32,88,47.2,Excellent
M,32,89,47.8,Excellent
M,32,90,48.4,Excellent
M,32,91,49.2,Excellent
M,32,92,50,Excellent
M,32,93,50.9,Excellent
M,32,94,52,Excellent
M,32,95,53.1,Excellent
M,32,96,59.8,Excellent
M,32,97,66.4,Excellent
M,32,98,73.1,Excellent
M,32,99,79.7,Excellent
M,33,15,20,Poor
M,33,16,20.8,Poor
M,33,17,21.6,Poor
M,33,18,22.4,Poor
M,33,19,23.2,Poor
M,33,20,24,Fair
M,33,21,24.8,Fair
M,33,22,25.6,Fair
M,33,23,26.4,Fair
M,33,24,27.2,Fair
M,33,25,28,Fair
M,33,26,28.8,Fair
M,33,27,29.6,Fair
M,33,28,30.4,Fair
M,33,29,31.2,Fair
M,33,30,32,Fair
M,33,31,32.8,Fair
M,33,32,33.5,Fair
M,33,33,34.3,Fair
M,33,34,35.1,Fair
M,33,35,35.9,Fair
M,33,36,36.7,Fair
M,33,37,37.5,Fair
M,33,38,38.3,Fair
M,33,39,39.1,Fair
M,33,40,39.9,Normal
M,33,41,40,Normal
M,33,42,40.1,Normal
M,33,43,40.2,Normal
M,33,44,40.3,Normal
M,33,45,40.4,Normal
M,33,46,40.5,Normal
M,33,47,40.6,Normal
M,33,48,40.7,Normal
M,33,49,40.8,Normal
M,33,50,40.9,Normal
M,33,51,41,Normal
M,33,52,41.1,Normal
M,33,53,41.2,Normal
M,33,54,41.3,Normal
M,33,55,41.5,Normal
M,33,56,41.6,Normal
M,33,57,41.7,Normal
M,33,58,41.9,Normal
M,33,59,42,Normal
M,33,60,42.1,Good
M,33,61,42.3,Good
M,33,62,42.4,Good
M,33,63,42.5,Good
M,33,64,42.7,Good
M,33,65,42.8,Good
M,33,66,43,Good
M,33,67,43.1,Good
M,33,68,43.3,Good
M,33,69,43.4,Good
M,33,70,43.6,Good
M,33,71,43.7,Good
M,33,72,43.9,Good
M,33,73,44,Good
M,33,74,44.1,Good
M,33,75,44.3,Good
M,33,76,44.4,Good
M,33,77,44.6,Good
M,33,78,44.7,Good
M,33,79,44.9,Good
M,33,80,45,Excellent
M,33,81,45.2,Excellent
M,33,82,45.3,Excellent
M,33,83,45.5,Excellent
M,33,84,45.7,Excellent
M,33,85,45.9,Excellent
M,33,86,46.2,Excellent
M,33,87,46.5,Excellent
M,33,88,47,Excellent
M,33,89,47.6,Excellent
M,33,90,48.3,Excellent
M,33,91,49,Excellent
M,33,92,49.8,Excellent
M,33,93,50.8,Excellent
M,33,94,51.8,Excellent
M,33,95,53,Excellent
M,33,96,59.6,Excellent
M,33,97,66.3,Excellent
M,33,98,72.9,Excellent
M,33,99,79.5,Excellent
M,34,15,19.9,Poor
M,34,16,20.7,Poor
M,34,17,21.5,Poor
M,34,18,22.3,Poor
M,34,19,23.1,Poor
M,34,20,23.9,Fair
M,34,21,24.6,Fair
M,34,22,25.4,Fair
M,34,23,26.2,Fair
M,34,24,27,Fair
M,34,25,27.8,Fair
M,34,26,28.6,Fair
